Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Mianjin: A Parallel Language with a Type System That Governs Global System Behaviour,Modular Programming Languages,,,,10.1007/10722581_4,Paul RoeClemens Szyperski,2000,https://link.springer.com/chapter/10.1007/10722581_4,Conference paper
The Approach: Integrating Object Oriented Design and Formal Verification,Logics in Artificial Intelligence,,,,10.1007/3-540-40006-0_3,Wolfgang AhrendtThomas BaarBernhard BeckertMartin GieseElmar HabermalzReiner HähnleWolfram MenzelPeter H. Schmitt,2000,https://link.springer.com/chapter/10.1007/3-540-40006-0_3,Conference paper
A Markov Chain Model Checker,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/3-540-46419-0_24,Holger HermannsJoost-Pieter KatoenJoachim Meyer-KayserMarkus Siegle,2000,https://link.springer.com/chapter/10.1007/3-540-46419-0_24,Conference paper
Modeling Soccer-Robots Strategies through Conversation Policies,"Agent Systems, Mobile Agents, and Applications",,,,10.1007/978-3-540-45347-5_20,Pierre-Yves OudeyerJean-Luc Koning,2000,https://link.springer.com/chapter/10.1007/978-3-540-45347-5_20,Conference paper
Introduction: The First International Workshop on Self-Adaptive Software,Self-Adaptive Software,,,,10.1007/3-540-44584-6_1,Paul RobertsonRobert LaddagaHowie Shrobe,2000,https://link.springer.com/chapter/10.1007/3-540-44584-6_1,Conference paper
A Structured Approach to Develop Concurrent Programs in UML,≪UML≫ 2000 — The Unified Modeling Language,,,,10.1007/3-540-40011-7_33,Masaaki MizunoGurdip SinghMitchell Neilsen,2000,https://link.springer.com/chapter/10.1007/3-540-40011-7_33,Conference paper
VINAS-P: A Tool for Trace Theoretic Verification of Timed Asynchronous Circuits,Computer Aided Verification,,,,10.1007/10722167_47,Tomohiro Yoneda,2000,https://link.springer.com/chapter/10.1007/10722167_47,Conference paper
New Challenges for Computational Models,Theoretical Computer Science: Exploring New Frontiers of Theoretical Informatics,,,,10.1007/3-540-44929-9_46,Yoshihito Toyama,2000,https://link.springer.com/chapter/10.1007/3-540-44929-9_46,Conference paper
Extending OCL to Include Actions,≪UML≫ 2000 — The Unified Modeling Language,,,,10.1007/3-540-40011-7_32,Anneke KleppeJos Warmer,2000,https://link.springer.com/chapter/10.1007/3-540-40011-7_32,Conference paper
Compiling Process Algebraic Descriptions into Reconfigurable Logic,Parallel and Distributed Processing,,,,10.1007/3-540-45591-4_126,Oliver DiesselGeorge Milne,2000,https://link.springer.com/chapter/10.1007/3-540-45591-4_126,Conference paper
Routing Information Protocol in HOL/SPIN,Theorem Proving in Higher Order Logics,,,,10.1007/3-540-44659-1_4,Karthikeyan BhargavanCarl A. GunterDavor Obradovic,2000,https://link.springer.com/chapter/10.1007/3-540-44659-1_4,Conference paper
UML — A Universal Modeling Language?,Application and Theory of Petri Nets 2000,,,,10.1007/3-540-44988-4_3,Gregor EngelsReiko HeckelStefan Sauer,2000,https://link.springer.com/chapter/10.1007/3-540-44988-4_3,Conference paper
Machine Instruction Syntax and Semantics in Higher Order Logic,Automated Deduction - CADE-17,,,,10.1007/10721959_2,Neophytos G. MichaelAndrew W. Appel,2000,https://link.springer.com/chapter/10.1007/10721959_2,Conference paper
Logic of Change: Semantics of Object Systems with Active Relations,Automated Software Engineering,,,,10.1023/A:1008713216625,I. BiderM. KhomyakovE. Pushchinsky,2000,https://link.springer.com/article/10.1023/A:1008713216625,Article
Symbolic Reachability Analysis Based on SAT-Solvers,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/3-540-46419-0_28,Parosh Aziz AbdullaPer BjesseNiklas Eén,2000,https://link.springer.com/chapter/10.1007/3-540-46419-0_28,Conference paper
A Constraint-Based Language for Virtual Agents,New Trends in Constraints,,,,10.1007/3-540-44654-0_2,Philippe Codognet,2000,https://link.springer.com/chapter/10.1007/3-540-44654-0_2,Conference paper
Encoding Abstract State Machines in PVS,Abstract State Machines - Theory and Applications,,,,10.1007/3-540-44518-8_17,Angelo GargantiniElvinia Riccobene,2000,https://link.springer.com/chapter/10.1007/3-540-44518-8_17,Conference paper
A Formal Definition of Structured Analysis with Programmable Graph Grammars,Applications of Graph Transformations with Industrial Relevance,,,,10.1007/3-540-45104-8_14,Luciano BaresiMauro Pezzé,2000,https://link.springer.com/chapter/10.1007/3-540-45104-8_14,Conference paper
Specification and Verification of a Formal System for Structurally Recursive Functions,Types for Proofs and Programs,,,,10.1007/3-540-44557-9_1,Andreas Abel,2000,https://link.springer.com/chapter/10.1007/3-540-44557-9_1,Conference paper
Rewrite Rules and Operational Semantics for Model Checking UML Statecharts,≪UML≫ 2000 — The Unified Modeling Language,,,,10.1007/3-540-40011-7_39,Gihwon Kwon,2000,https://link.springer.com/chapter/10.1007/3-540-40011-7_39,Conference paper
A Model for Interaction of Agents and Environments,Recent Trends in Algebraic Development Techniques,,,,10.1007/978-3-540-44616-3_18,Alexander LetichevskyDavid Gilbert,2000,https://link.springer.com/chapter/10.1007/978-3-540-44616-3_18,Conference paper
Coverability of Reset Petri Nets and Other Well-Structured Transition Systems by Partial Deduction,Computational Logic — CL 2000,,,,10.1007/3-540-44957-4_7,Michael LeuschelHelko Lehmann,2000,https://link.springer.com/chapter/10.1007/3-540-44957-4_7,Conference paper
A complete algebraic characterization of behavioral subtyping,Acta Informatica,,,,10.1007/s002360050168,Gary T. LeavensDon Pigozzi,2000,https://link.springer.com/article/10.1007/s002360050168,Article
On Timed Coordination Languages,Coordination Languages and Models,,,,10.1007/3-540-45263-X_6,J. -M. JacquetK. De BosschereA. Brogi,2000,https://link.springer.com/chapter/10.1007/3-540-45263-X_6,Conference paper
Secure Information Flow as Typed Process Behaviour,Programming Languages and Systems,,,,10.1007/3-540-46425-5_12,Kohei HondaVasco VasconcelosNobuko Yoshida,2000,https://link.springer.com/chapter/10.1007/3-540-46425-5_12,Conference paper
A Model Making Automation Process (MMAP) Using a Graph Grammar Formalism,Theory and Application of Graph Transformations,,,,10.1007/978-3-540-46464-8_31,Curtis E. Hrischuk,2000,https://link.springer.com/chapter/10.1007/978-3-540-46464-8_31,Conference paper
Verification of Parameterized Systems Using Logic Program Transformations,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/3-540-46419-0_13,Abhik RoychoudhuryK. Narayan KumarC. R. RamakrishnanI. V. RamakrishnanScott A. Smolka,2000,https://link.springer.com/chapter/10.1007/3-540-46419-0_13,Conference paper
Agents in Electronic Commerce: Component Technologies for Automated Negotiation and Coalition Formation,Autonomous Agents and Multi-Agent Systems,,,,10.1023/A:1010038012192,Tuomas Sandholm,2000,https://link.springer.com/article/10.1023/A:1010038012192,Article
Consistent Integration of Formal Methods,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/3-540-46419-0_5,Peter BraunHeiko LötzbeyerBernhard SchätzOscar Slotosch,2000,https://link.springer.com/chapter/10.1007/3-540-46419-0_5,Conference paper
A Case Study on Using Automata in Control Synthesis,Fundamental Approaches to Software Engineering,,,,10.1007/3-540-46428-X_24,Thomas HuneAnders Sandholm,2000,https://link.springer.com/chapter/10.1007/3-540-46428-X_24,Conference paper
Stochastically Enhanced Timed Automata,Formal Methods for Open Object-Based Distributed Systems IV,,,,10.1007/978-0-387-35520-7_17,Lynne BlairTrevor JonesGordon Blair,2000,https://link.springer.com/chapter/10.1007/978-0-387-35520-7_17,Conference paper
A Process Compensation Language,Integrated Formal Methods,,,,10.1007/3-540-40911-4_5,Michael ButlerCarla Ferreira,2000,https://link.springer.com/chapter/10.1007/3-540-40911-4_5,Conference paper
An Interpretation of Typed Concurrent Objects in the Blue Calculus,Theoretical Computer Science: Exploring New Frontiers of Theoretical Informatics,,,,10.1007/3-540-44929-9_29,Silvano Dal Zilio,2000,https://link.springer.com/chapter/10.1007/3-540-44929-9_29,Conference paper
Practical Application of Functional and Relational Methods for the Specification and Verification of Safety Critical Software,Algebraic Methodology and Software Technology,,,,10.1007/3-540-45499-3_8,Mark LawfordJeff McDougallPeter FroebelGreg Moum,2000,https://link.springer.com/chapter/10.1007/3-540-45499-3_8,Conference paper
Aspect Weaving with Graph Rewriting,Generative and Component-Based Software Engineering,,,,10.1007/3-540-40048-6_3,Uwe AßmannAndreas Ludwig,2000,https://link.springer.com/chapter/10.1007/3-540-40048-6_3,Conference paper
Symbolic Analysis of Transition Systems?,Abstract State Machines - Theory and Applications,,,,10.1007/3-540-44518-8_16,Natarajan Shankar,2000,https://link.springer.com/chapter/10.1007/3-540-44518-8_16,Conference paper
Analysing UML Active Classes and Associated State Machines - A Lightweight Formal Approach,Fundamental Approaches to Software Engineering,,,,10.1007/3-540-46428-X_10,G. ReggioE. AstesianoC. ChoppyH. Hussmann,2000,https://link.springer.com/chapter/10.1007/3-540-46428-X_10,Conference paper
A study of the Allocation Behavior of the SPECjvm98 Java Benchmarks,ECOOP’ 99 — Object-Oriented Programming,,,,10.1007/3-540-48743-3_5,Sylvia DieckmannUrs Hölzle,1999,https://link.springer.com/chapter/10.1007/3-540-48743-3_5,Conference paper
Prefix Languages of Church-Rosser Languages,FST TCS 2000: Foundations of Software Technology and Theoretical Computer Science,,,,10.1007/3-540-44450-5_42,Jens R. Woinowski,2000,https://link.springer.com/chapter/10.1007/3-540-44450-5_42,Conference paper
Haskell-Coloured Petri Nets,Implementation of Functional Languages,,,,10.1007/10722298_10,Claus Reinke,2000,https://link.springer.com/chapter/10.1007/10722298_10,Conference paper
Business-Oriented Constraint Language,≪UML≫ 2000 — The Unified Modeling Language,,,,10.1007/3-540-40011-7_4,John Knapman,2000,https://link.springer.com/chapter/10.1007/3-540-40011-7_4,Conference paper
Activity Graphs and Processes,Integrated Formal Methods,,,,10.1007/3-540-40911-4_6,Christie BoltonJim Davies,2000,https://link.springer.com/chapter/10.1007/3-540-40911-4_6,Conference paper
Efficient Reachability Analysis of Hierarchical Reactive Machines,Computer Aided Verification,,,,10.1007/10722167_23,R. AlurR. GrosuM. McDougall,2000,https://link.springer.com/chapter/10.1007/10722167_23,Conference paper
Extended Institutions for Testing,Algebraic Methodology and Software Technology,,,,10.1007/3-540-45499-3_36,Marielle DocheVirginie Wiels,2000,https://link.springer.com/chapter/10.1007/3-540-45499-3_36,Conference paper
Proving ML Type Soundness Within Coq,Theorem Proving in Higher Order Logics,,,,10.1007/3-540-44659-1_9,Catherine Dubois,2000,https://link.springer.com/chapter/10.1007/3-540-44659-1_9,Conference paper
A Meta-logical Semantics for Features and Fluents Based on Compositional Operators over Normal Logic Programs,Computational Logic — CL 2000,,,,10.1007/3-540-44957-4_52,Vincenzo Pallotta,2000,https://link.springer.com/chapter/10.1007/3-540-44957-4_52,Conference paper
A Timed Linda Language,Coordination Languages and Models,,,,10.1007/3-540-45263-X_19,Frank S. de BoerMaurizio GabbrielliMaria Chiara Meo,2000,https://link.springer.com/chapter/10.1007/3-540-45263-X_19,Conference paper
Integrity Constraints in the Multi-Paradigm Language PROGRES,Theory and Application of Graph Transformations,,,,10.1007/978-3-540-46464-8_24,Manfred MünchAndy SchürrAndreas J. Winter,2000,https://link.springer.com/chapter/10.1007/978-3-540-46464-8_24,Conference paper
Quantitative Observables and Averages in Probabilistic Constraint Programming,New Trends in Constraints,,,,10.1007/3-540-44654-0_11,Alessandra Di PierroHerbert Wiklicky,2000,https://link.springer.com/chapter/10.1007/3-540-44654-0_11,Conference paper
Derivation of Petri Net Performance Models from UML Specifications of Communications Software,Computer Performance Evaluation.Modelling Techniques and Tools,,,,10.1007/3-540-46429-8_19,Peter KingRob Pooley,2000,https://link.springer.com/chapter/10.1007/3-540-46429-8_19,Conference paper
Heap Garbage Collection in XSB: Practice and Experience,Practical Aspects of Declarative Languages,,,,10.1007/3-540-46584-7_7,Bart DemoenKonstantinos Sagonas,1999,https://link.springer.com/chapter/10.1007/3-540-46584-7_7,Conference paper
An L-System-Based Plant Modeling Language,Applications of Graph Transformations with Industrial Relevance,,,,10.1007/3-540-45104-8_31,Przemyslaw PrusinkiewiczJim HananRadomír Měch,2000,https://link.springer.com/chapter/10.1007/3-540-45104-8_31,Conference paper
Modeling a Virtual Food Court Using DECAF,Multi-Agent-Based Simulation,,,,10.1007/3-540-44561-7_5,Foster McGearyKeith Decker,2000,https://link.springer.com/chapter/10.1007/3-540-44561-7_5,Conference paper
Open Multi-Agent Systems: Agent Communication and Integration,"Intelligent Agents VI. Agent Theories, Architectures, and Languages",,,,10.1007/10719619_16,Rogier M. van EijkFrank S. de BoerWiebe van der HoekJohn-Jules C. Meyer,2000,https://link.springer.com/chapter/10.1007/10719619_16,Conference paper
A Formal Specification of the CORBA Event Service,Formal Methods for Open Object-Based Distributed Systems IV,,,,10.1007/978-0-387-35520-7_19,Rémi BastideOusmane SyDavid NavarrePhilippe Palanque,2000,https://link.springer.com/chapter/10.1007/978-0-387-35520-7_19,Conference paper
Java Bytecode Verification by Model Checking,Computer Aided Verification,,,,10.1007/3-540-48683-6_43,David BasinStefan FriedrichJoachim PoseggaHarald Vogt,1999,https://link.springer.com/chapter/10.1007/3-540-48683-6_43,Conference paper
Local π-Calculus at Work: Mobile Objects as Mobile Processes,Theoretical Computer Science: Exploring New Frontiers of Theoretical Informatics,,,,10.1007/3-540-44929-9_28,Massimo MerroJosva KleistUwe Nestmann,2000,https://link.springer.com/chapter/10.1007/3-540-44929-9_28,Conference paper
Subtyping and Typing Algorithms for Mobile Ambients,Foundations of Software Science and Computation Structures,,,,10.1007/3-540-46432-8_25,Pascal Zimmer,2000,https://link.springer.com/chapter/10.1007/3-540-46432-8_25,Conference paper
A Kleene Analysis of Mobile Ambients,Programming Languages and Systems,,,,10.1007/3-540-46425-5_20,Flemming NielsonHanne Riis NielsonMooly Sagiv,2000,https://link.springer.com/chapter/10.1007/3-540-46425-5_20,Conference paper
Algebraic Imperative Specifications,Perspectives of System Informatics,,,,10.1007/3-540-46562-6_3,Marie-Claude GaudelAlexandre Zamulin,2000,https://link.springer.com/chapter/10.1007/3-540-46562-6_3,Conference paper
Automated Refinement Checking for Asynchronous Processes,Formal Methods in Computer-Aided Design,,,,10.1007/3-540-40922-X_5,Rajeev AlurRadu GrosuBow-Yaw Wang,2000,https://link.springer.com/chapter/10.1007/3-540-40922-X_5,Conference paper
Behavioural Subtyping Relations for Object-Oriented Formalisms,Algebraic Methodology and Software Technology,,,,10.1007/3-540-45499-3_33,Clemens FischerHeike Wehrheim,2000,https://link.springer.com/chapter/10.1007/3-540-45499-3_33,Conference paper
A Computation Model for Z Based on Concurrent Constraint Resolution,ZB 2000: Formal Specification and Development in Z and B,,,,10.1007/3-540-44525-0_24,Wolfgang Grieskamp,2000,https://link.springer.com/chapter/10.1007/3-540-44525-0_24,Conference paper
